cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
935:2840,3.55,104.05,0.22097116369823797,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2841,3.55,104.15,0.32904188470545953,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2842,3.55,104.25,0.29239675835111656,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2843,3.55,104.35,0.10572709906831838,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2844,3.55,104.45,0.012691476020429747,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2845,3.55,104.55,0.007071722507018419,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2846,3.55,104.65,0.007071722507018419,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2847,3.55,104.75,0.006468231235197971,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2899,3.55,109.95,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2900,3.55,110.05,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2901,3.55,110.15,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2902,3.55,110.25,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2903,3.55,110.35,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2904,3.55,110.45,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2905,3.55,110.55,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2906,3.55,110.65,0.005807029049405622,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2907,3.55,110.75,0.005390822787895493,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2908,3.55,110.85,0.005390822787895493,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2909,3.55,110.95,0.007512208555685754,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2910,3.55,111.05,0.008421299464776663,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2911,3.55,111.15,0.008421299464776663,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2912,3.55,111.25,0.00907298485803509,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2913,3.55,111.35,0.010510283509747295,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2914,3.55,111.45,0.012718245976122726,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2915,3.55,111.55,0.015931003842840092,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2916,3.55,111.65,0.016649753842840093,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2917,3.55,111.75,0.016649753842840093,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2918,3.55,111.85,0.02082086311794815,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2919,3.55,111.95,0.026652580888840743,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2920,3.55,112.05,0.026652580888840743,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2921,3.55,112.15,0.03000732044122735,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2922,3.55,112.25,0.03323263925912792,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2923,3.55,112.35,0.034166523556648586,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2924,3.55,112.45,0.034166523556648586,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2925,3.55,112.55,0.034166523556648586,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2926,3.55,112.65,0.038903625519120584,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2927,3.55,112.75,0.04050475307373651,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2928,3.55,112.85,0.04597244702296755,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2929,3.55,112.95,0.058548024565133236,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2930,3.55,113.05,0.05919970995839166,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2931,3.55,113.15,0.05919970995839166,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2932,3.55,113.25,0.06366497557806448,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2988,3.55,118.85,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2989,3.55,118.95,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2990,3.55,119.05,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2991,3.55,119.15,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2992,3.55,119.25,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2993,3.55,119.35,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2994,3.55,119.45,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
935:2995,3.55,119.55,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2801,3.65,100.15,0.09983758289417603,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2802,3.65,100.25,0.12047175710037841,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2803,3.65,100.35,0.12047175710037841,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2804,3.65,100.45,0.12154583117445249,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2805,3.65,100.55,0.12929521082678463,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2806,3.65,100.65,0.12929521082678463,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2807,3.65,100.75,0.12929521082678463,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2808,3.65,100.85,0.12929521082678463,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2809,3.65,100.95,0.12929521082678463,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2834,3.65,103.45,0.24784374083589367,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2835,3.65,103.55,0.25606803823922286,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2836,3.65,103.65,0.25606803823922286,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2837,3.65,103.75,0.20215853637198117,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2838,3.65,103.85,0.183219479444172,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2839,3.65,103.95,0.18123230005187713,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2840,3.65,104.05,0.21033679468176306,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2841,3.65,104.15,0.3184075156889847,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2842,3.65,104.25,0.284904335082665,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2843,3.65,104.35,0.10318260890041484,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2844,3.65,104.45,0.011932700138240495,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2845,3.65,104.55,0.006665112579679688,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2846,3.65,104.65,0.006665112579679688,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2847,3.65,104.75,0.0060616213078592395,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2900,3.65,110.05,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2901,3.65,110.15,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2902,3.65,110.25,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2903,3.65,110.35,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2904,3.65,110.45,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2905,3.65,110.55,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2906,3.65,110.65,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2907,3.65,110.75,0.00498421286055676,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2908,3.65,110.85,0.00498421286055676,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2909,3.65,110.95,0.007105598628347022,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2910,3.65,111.05,0.008014689537437931,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2911,3.65,111.15,0.008014689537437931,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2912,3.65,111.25,0.008666374930696358,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2913,3.65,111.35,0.010103673582408563,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2914,3.65,111.45,0.012311636048783992,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2915,3.65,111.55,0.01552439391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2916,3.65,111.65,0.01624314391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2917,3.65,111.75,0.01624314391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2918,3.65,111.85,0.020414253190609417,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2919,3.65,111.95,0.026245970961502014,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2920,3.65,112.05,0.026245970961502014,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2921,3.65,112.15,0.029600710513888618,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2922,3.65,112.25,0.03282602933178919,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2923,3.65,112.35,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2924,3.65,112.45,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2925,3.65,112.55,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2926,3.65,112.65,0.038497015591781855,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2927,3.65,112.75,0.04009814314639777,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2928,3.65,112.85,0.045565837095628815,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2929,3.65,112.95,0.05814141463779451,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2930,3.65,113.05,0.05879310003105293,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2931,3.65,113.15,0.05879310003105293,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2932,3.65,113.25,0.06386399945354265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2933,3.65,113.35,0.06551371696766696,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2987,3.65,118.75,0.807360698322224,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2988,3.65,118.85,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2989,3.65,118.95,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2990,3.65,119.05,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2991,3.65,119.15,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2992,3.65,119.25,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2993,3.65,119.35,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2994,3.65,119.45,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
936:2995,3.65,119.55,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2800,3.75,100.05,0.09822888724200213,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2801,3.75,100.15,0.09822888724200213,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2802,3.75,100.25,0.11962594804614265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2803,3.75,100.35,0.11962594804614265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2804,3.75,100.45,0.12070002212021673,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2805,3.75,100.55,0.12844940177254888,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2806,3.75,100.65,0.12844940177254888,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2807,3.75,100.75,0.12844940177254888,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2808,3.75,100.85,0.12844940177254888,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2833,3.75,103.35,0.24662920781154402,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2834,3.75,103.45,0.24498809885563788,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2835,3.75,103.55,0.2525251019864193,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2836,3.75,103.65,0.2525251019864193,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2837,3.75,103.75,0.1986156001191776,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2838,3.75,103.85,0.1796765431913685,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2839,3.75,103.95,0.17768936379907363,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2840,3.75,104.05,0.20679385842895948,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2841,3.75,104.15,0.3148645794361811,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2842,3.75,104.25,0.28220720788409726,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2843,3.75,104.35,0.10318260890041484,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2844,3.75,104.45,0.011932700138240495,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2845,3.75,104.55,0.006665112579679688,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2846,3.75,104.65,0.006665112579679688,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2847,3.75,104.75,0.0060616213078592395,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2900,3.75,110.05,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2901,3.75,110.15,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2902,3.75,110.25,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2903,3.75,110.35,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2904,3.75,110.45,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2905,3.75,110.55,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2906,3.75,110.65,0.00540041912206689,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2907,3.75,110.75,0.00498421286055676,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2908,3.75,110.85,0.00498421286055676,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2909,3.75,110.95,0.007105598628347022,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2910,3.75,111.05,0.008014689537437931,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2911,3.75,111.15,0.008014689537437931,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2912,3.75,111.25,0.008666374930696358,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2913,3.75,111.35,0.010103673582408563,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2914,3.75,111.45,0.012311636048783992,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2915,3.75,111.55,0.01552439391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2916,3.75,111.65,0.01624314391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2917,3.75,111.75,0.01624314391550136,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2918,3.75,111.85,0.020414253190609417,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2919,3.75,111.95,0.026245970961502014,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2920,3.75,112.05,0.026245970961502014,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2921,3.75,112.15,0.029600710513888618,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2922,3.75,112.25,0.03282602933178919,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2923,3.75,112.35,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2924,3.75,112.45,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2925,3.75,112.55,0.03375991362930986,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2926,3.75,112.65,0.038497015591781855,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2927,3.75,112.75,0.04009814314639777,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2928,3.75,112.85,0.045565837095628815,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2929,3.75,112.95,0.05814141463779451,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2930,3.75,113.05,0.05879310003105293,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2931,3.75,113.15,0.05879310003105293,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2932,3.75,113.25,0.06386399945354265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2933,3.75,113.35,0.06551371696766696,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2985,3.75,118.55,0.6913852542800374,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2986,3.75,118.65,0.7898927686246245,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2987,3.75,118.75,0.807360698322224,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2988,3.75,118.85,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2989,3.75,118.95,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2990,3.75,119.05,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2991,3.75,119.15,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2992,3.75,119.25,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2993,3.75,119.35,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
937:2994,3.75,119.45,0.802803140611199,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2799,3.85,99.95,0.08083734836784277,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2800,3.85,100.05,0.09020685166162423,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2801,3.85,100.15,0.09020685166162423,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2802,3.85,100.25,0.11160391246576476,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2803,3.85,100.35,0.11160391246576476,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2804,3.85,100.45,0.11267798653983882,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2805,3.85,100.55,0.12042736619217097,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2806,3.85,100.65,0.12042736619217097,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2807,3.85,100.75,0.12042736619217097,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2808,3.85,100.85,0.12042736619217097,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2834,3.85,103.45,0.2345400453788248,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2835,3.85,103.55,0.24308949664238627,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2836,3.85,103.65,0.24308949664238627,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2837,3.85,103.75,0.18917999477514458,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2838,3.85,103.85,0.17024093784733552,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2839,3.85,103.95,0.1682537584550406,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2840,3.85,104.05,0.19735825308492655,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2841,3.85,104.15,0.3054289740921481,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2842,3.85,104.25,0.27550713735724086,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2843,3.85,104.35,0.10477009207198155,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2844,3.85,104.45,0.014570883081601137,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2845,3.85,104.55,0.009303295523040328,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2846,3.85,104.65,0.009303295523040328,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2847,3.85,104.75,0.008699804251219878,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2900,3.85,110.05,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2901,3.85,110.15,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2902,3.85,110.25,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2903,3.85,110.35,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2904,3.85,110.45,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2905,3.85,110.55,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2906,3.85,110.65,0.00803860206542753,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2907,3.85,110.75,0.007622395803917401,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2908,3.85,110.85,0.007622395803917401,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2909,3.85,110.95,0.009743781571707664,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2910,3.85,111.05,0.010652872480798574,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2911,3.85,111.15,0.010652872480798574,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2912,3.85,111.25,0.011304557874057,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2913,3.85,111.35,0.012741856525769205,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2914,3.85,111.45,0.014949818992144636,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2915,3.85,111.55,0.018162576858862002,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2916,3.85,111.65,0.018881326858862003,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2917,3.85,111.75,0.018881326858862003,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2918,3.85,111.85,0.023052436133970063,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2919,3.85,111.95,0.02888415390486265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2920,3.85,112.05,0.02888415390486265,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2921,3.85,112.15,0.032238893457249264,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2922,3.85,112.25,0.035464212275149835,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2923,3.85,112.35,0.03639809657267049,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2924,3.85,112.45,0.03639809657267049,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2925,3.85,112.55,0.03639809657267049,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2926,3.85,112.65,0.04113519853514249,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2927,3.85,112.75,0.042736326089758414,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2928,3.85,112.85,0.04820402003898946,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2929,3.85,112.95,0.06077959758115514,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2930,3.85,113.05,0.06143128297441357,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2931,3.85,113.15,0.06143128297441357,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2932,3.85,113.25,0.06650218239690331,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2933,3.85,113.35,0.06815189991102762,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2934,3.85,113.45,0.07788184681433079,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2935,3.85,113.55,0.08790771352170415,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2984,3.85,118.45,0.6932220789768401,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2985,3.85,118.55,0.6932220789768401,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2986,3.85,118.65,0.791729593321427,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2987,3.85,118.75,0.8091975230190267,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2988,3.85,118.85,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2989,3.85,118.95,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2990,3.85,119.05,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2991,3.85,119.15,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2992,3.85,119.25,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
938:2993,3.85,119.35,0.8046399653080016,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2798,3.95,99.85,0.0779648914392305,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2799,3.95,99.95,0.07794982803319254,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2800,3.95,100.05,0.08731933132697398,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2801,3.95,100.15,0.08731933132697398,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2802,3.95,100.25,0.10986790728262968,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2803,3.95,100.35,0.10986790728262968,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2804,3.95,100.45,0.11094198135670374,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2805,3.95,100.55,0.11869136100903589,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2806,3.95,100.65,0.11869136100903589,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2834,3.95,103.45,0.23370860603553742,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2835,3.95,103.55,0.24225805729909897,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2836,3.95,103.65,0.24225805729909897,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2837,3.95,103.75,0.18930959439289624,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2838,3.95,103.85,0.17037053746508712,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2839,3.95,103.95,0.1683833580727922,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2840,3.95,104.05,0.19748785270267816,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2841,3.95,104.15,0.3055585737098998,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2842,3.95,104.25,0.27595473762744693,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2843,3.95,104.35,0.106448885500775,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2844,3.95,104.45,0.016559699820417877,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2845,3.95,104.55,0.011292112261857069,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2846,3.95,104.65,0.011292112261857069,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2847,3.95,104.75,0.01068862099003662,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2900,3.95,110.05,0.01002741880424427,ocellaris_clownfish,Amphiprion ocellaris,random_forest
939:2901,3.95,110.15,0.01002741880424427,ocellaris_clownfish,Amphiprion ocellaris,random_forest
