cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
918:2904,1.85,110.45,0.08543294957773989,moorish_idol,Zanclus cornutus,random_forest
918:2905,1.85,110.55,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
918:2906,1.85,110.65,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
918:2907,1.85,110.75,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
918:2908,1.85,110.85,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
918:2909,1.85,110.95,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
918:2910,1.85,111.05,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
919:2822,1.95,102.25,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
919:2823,1.95,102.35,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
919:2824,1.95,102.45,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
919:2825,1.95,102.55,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
919:2841,1.95,104.15,0.23449722134857362,moorish_idol,Zanclus cornutus,random_forest
919:2842,1.95,104.25,0.14841356100729847,moorish_idol,Zanclus cornutus,random_forest
919:2843,1.95,104.35,0.1133489553042231,moorish_idol,Zanclus cornutus,random_forest
919:2844,1.95,104.45,0.1021842933077384,moorish_idol,Zanclus cornutus,random_forest
919:2845,1.95,104.55,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2846,1.95,104.65,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2847,1.95,104.75,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2848,1.95,104.85,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2849,1.95,104.95,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2850,1.95,105.05,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
919:2896,1.95,109.65,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
919:2897,1.95,109.75,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
919:2898,1.95,109.85,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
919:2899,1.95,109.95,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
919:2900,1.95,110.05,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
919:2901,1.95,110.15,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
919:2902,1.95,110.25,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
919:2903,1.95,110.35,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
919:2904,1.95,110.45,0.08543294957773989,moorish_idol,Zanclus cornutus,random_forest
919:2905,1.95,110.55,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
919:2906,1.95,110.65,0.0845084212758531,moorish_idol,Zanclus cornutus,random_forest
919:2907,1.95,110.75,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
919:2908,1.95,110.85,0.08396995973739158,moorish_idol,Zanclus cornutus,random_forest
919:2909,1.95,110.95,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
