id,occurrenceID,scientificName,scientificNameID,aphiaID,taxonomicStatus,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,occurrenceStatus,coordinateUncertaintyInMeters,marine,dataset_id,datasetName,license,flags,dropped,absence
4f014aa3-7e17-4bc2-8fbf-e004340357a9,https://www.inaturalist.org/observations/372871501,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2409579322,118.6315077459,2026-06-09T11:00:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,79.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
4f4318bb-ed32-4c03-8b3b-9ca04c75887c,https://www.inaturalist.org/observations/108415814,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.3721544203,99.7603462245,2022-03-09T10:31:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,25000.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
570feba7-12fd-4f79-ba5d-2abf43dcf1f3,https://www.inaturalist.org/observations/256974738,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.9623803229,119.0951604998,2024-10-04T15:21:45+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,48847.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
575c437d-e403-4586-ab50-4fde76d0d353,https://www.inaturalist.org/observations/303067809,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2491517521,118.6314982813,2025-08-02T08:00:22+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,87.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
599f3124-d28c-4afd-a9d8-b0c2a6f08eb7,https://www.inaturalist.org/observations/36225353,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,5.97377,116.003525,2016-10-12T04:45:00+01:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,32.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
5cc11a7e-1d3d-48f4-a3bf-b78d1d3455e0,https://www.inaturalist.org/observations/239133021,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.0081355592,116.0086741993,2018-05-14T09:24:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,100.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
5dde818b-544a-490b-8afc-bd52275bb176,http://www.inaturalist.org/observations/641350,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.063706,100.043966,2010-10-17,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,3213.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
5ff22e8f-41c4-496b-9d15-17efe6d55c19,https://www.inaturalist.org/observations/60168820,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.5548077596,118.921137619,2020-08-04T12:37:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,1000.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
607cf00a-f8de-4124-a9f7-b8c0b2d8c284,https://www.inaturalist.org/observations/215215852,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.5055,117.9166,2024-05-11T19:09:12+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,9.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
60a2c174-c59a-4820-a566-f94656ebe553,https://www.inaturalist.org/observations/242228950,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.5975057465,118.8613887504,2024-09-17T10:31:22+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,41.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
